query,symbol,chr,start,end,strand,notfound
TTN-AS1,TTN-AS1,2,178521183.0,178779963.0,1.0,False
TTPAL,TTPAL,20,44470527.0,44494604.0,1.0,False
TTTY14,TTTY14,Y,18772706.0,19077555.0,-1.0,False
TTYH2,TTYH2,17,74213518.0,74262020.0,1.0,False
TTYH3,TTYH3,7,2631919.0,2664816.0,1.0,False
TUBA1A,TUBA1A,12,49184686.0,49189324.0,-1.0,False
TUBA1B,TUBA1B,12,49127782.0,49131397.0,-1.0,False
TUBA1C,TUBA1C,12,49188736.0,49274600.0,1.0,False
TUBA4A,TUBA4A,2,219249710.0,219277902.0,-1.0,False
TUBB,TUBB,6,30717435.0,30725538.0,1.0,False
TUBB1,TUBB1,20,59019429.0,59026654.0,1.0,False
TUBB2A,TUBB2A,6,3153497.0,3157544.0,-1.0,False
TUBB4B,TUBB4B,9,137241287.0,137243707.0,1.0,False
TUBB6,TUBB6,18,12307287.0,12344320.0,1.0,False
TUBD1,TUBD1,17,59859426.0,59892945.0,-1.0,False
TUBE1,TUBE1,6,112070663.0,112087529.0,-1.0,False
TUBG1,TUBG1,17,42609637.0,42615241.0,1.0,False
TUBG2,TUBG2,17,42659223.0,42667007.0,1.0,False
TUBGCP2,TUBGCP2,10,133278635.0,133318823.0,-1.0,False
TUBGCP3,TUBGCP3,13,112485005.0,112588205.0,-1.0,False
TUBGCP4,TUBGCP4,15,43369221.0,43409771.0,1.0,False
TUBGCP5,TUBGCP5,15,22983192.0,23039640.0,-1.0,False
TUBGCP6,TUBGCP6,22,50217688.0,50245028.0,-1.0,False
TUFM,TUFM,16,28842410.0,28846419.0,-1.0,False
TULP3,TULP3,12,2877223.0,2941138.0,1.0,False
TULP4,TULP4,6,158232236.0,158511828.0,1.0,False
TUSC2,TUSC2,3,50320027.0,50328251.0,-1.0,False
TUT1,TUT1,11,62575045.0,62591637.0,-1.0,False
TUT4,TUT4,1,52408282.0,52553487.0,-1.0,False
TUT7,TUT7,9,86287725.0,86354541.0,-1.0,False
TVP23B,TVP23B,17,18781111.0,18806715.0,1.0,False
TVP23C,TVP23C,17,15502264.0,15563595.0,-1.0,False
TWF1,TWF1,12,43793460.0,43806328.0,-1.0,False
TWF2,TWF2,3,52228612.0,52246788.0,-1.0,False
TWNK,TWNK,10,100987367.0,100994403.0,1.0,False
TWSG1,TWSG1,18,9334694.0,9402420.0,1.0,False
TXK,TXK,4,48063158.0,48134250.0,-1.0,False
TXLNA,TXLNA,1,32178097.0,32198299.0,1.0,False
TXLNB,TXLNB,6,139239083.0,139291998.0,-1.0,False
TXLNG,TXLNG,X,16786432.0,16844519.0,1.0,False
TXN,TXN,9,110243810.0,110256604.0,-1.0,False
TXN2,TXN2,22,36466895.0,36482072.0,-1.0,False
TXNDC11,TXNDC11,16,11679079.0,11742907.0,-1.0,False
TXNDC12,TXNDC12,1,52020130.0,52055772.0,-1.0,False
TXNDC15,TXNDC15,5,134874318.0,134901635.0,1.0,False
TXNDC16,TXNDC16,14,52429472.0,52553563.0,-1.0,False
TXNDC17,TXNDC17,17,6640712.0,6644541.0,1.0,False
TXNDC5,TXNDC5,6,7881440.0,7911011.0,-1.0,False
TXNDC9,TXNDC9,2,99318982.0,99340702.0,-1.0,False
TXNIP,TXNIP,1,145992435.0,145996580.0,-1.0,False
TXNL1,TXNL1,18,56597209.0,56651600.0,-1.0,False
TXNL4A,TXNL4A,18,79970813.0,80033949.0,-1.0,False
TXNL4B,TXNL4B,16,72084854.0,72094431.0,-1.0,False
TXNRD1,TXNRD1,12,104215779.0,104350307.0,1.0,False
TXNRD2,TXNRD2,22,19875517.0,19941820.0,-1.0,False
TYK2,TYK2,19,10350528.0,10380608.0,-1.0,False
TYMP,TYMP,22,50525752.0,50530326.0,-1.0,False
TYMS,TYMS,18,657515.0,676613.0,1.0,False
TYROBP,TYROBP,19,35904401.0,35908301.0,-1.0,False
TYSND1,TYSND1,10,70137981.0,70146700.0,-1.0,False
TYW1,TYW1,7,66995173.0,67239521.0,1.0,False
TYW1B,TYW1B,7,72558744.0,72828260.0,-1.0,False
TYW3,TYW3,1,74733152.0,74767555.0,1.0,False
TYW5,TYW5,2,199928913.0,199955736.0,-1.0,False
U2AF1,U2AF1,21,43092956.0,43107605.0,-1.0,False
U2AF1L4,U2AF1L4,19,35742464.0,35745445.0,-1.0,False
U2AF2,U2AF2,19,55654146.0,55674716.0,1.0,False
U2SURP,U2SURP,3,142964497.0,143060725.0,1.0,False
UACA,UACA,15,70654554.0,70763564.0,-1.0,False
UAP1,UAP1,1,162561481.0,162601259.0,1.0,False
UAP1L1,UAP1L1,9,137077483.0,137084542.0,1.0,False
UBA1,UBA1,X,47190713.0,47215173.0,1.0,False
UBA2,UBA2,19,34428352.0,34471251.0,1.0,False
UBA3,UBA3,3,69054716.0,69080408.0,-1.0,False
UBA5,UBA5,3,132654446.0,132679794.0,1.0,False
UBA52,UBA52,19,18571730.0,18577550.0,1.0,False
UBA6,UBA6,4,67612652.0,67701199.0,-1.0,False
UBA7,UBA7,3,49805205.0,49814151.0,-1.0,False
UBAC1,UBAC1,9,135932403.0,135961387.0,-1.0,False
UBAC2,UBAC2,13,99200758.0,99386504.0,1.0,False
UBALD1,UBALD1,16,4608883.0,4615027.0,-1.0,False
UBALD2,UBALD2,17,76265348.0,76271298.0,1.0,False
UBAP1,UBAP1,9,34179005.0,34252523.0,1.0,False
UBAP1L,UBAP1L,15,65092760.0,65115200.0,-1.0,False
UBAP2,UBAP2,9,33921691.0,34049420.0,-1.0,False
UBAP2L,UBAP2L,1,154220179.0,154271510.0,1.0,False
UBASH3A,UBASH3A,21,42403447.0,42447684.0,1.0,False
UBASH3B,UBASH3B,11,122655722.0,122814473.0,1.0,False
UBB,UBB,17,16380667.0,16382745.0,1.0,False
UBC,UBC,12,124911604.0,124917368.0,-1.0,False
UBE2A,UBE2A,X,119474802.0,119591083.0,1.0,False
UBE2B,UBE2B,5,134371184.0,134393959.0,1.0,False
UBE2C,UBE2C,20,45812576.0,45816957.0,1.0,False
UBE2D1,UBE2D1,10,58334975.0,58370751.0,1.0,False
UBE2D2,UBE2D2,5,139526431.0,139628434.0,1.0,False
UBE2D3,UBE2D3,4,102793516.0,102869287.0,-1.0,False
UBE2D4,UBE2D4,7,43926436.0,43956136.0,1.0,False
UBE2E1,UBE2E1,3,23805955.0,23891640.0,1.0,False
UBE2E2,UBE2E2,3,23203020.0,23591794.0,1.0,False
UBE2E3,UBE2E3,2,180967248.0,181076585.0,1.0,False
UBE2F,UBE2F,2,237966827.0,238045486.0,1.0,False
UBE2G1,UBE2G1,17,4269259.0,4366675.0,-1.0,False
UBE2G2,UBE2G2,21,44768580.0,44801826.0,-1.0,False
UBE2H,UBE2H,7,129830732.0,129952977.0,-1.0,False
UBE2I,UBE2I,16,1291357.0,1327018.0,1.0,False
UBE2J1,UBE2J1,6,89326608.0,89352902.0,-1.0,False
UBE2J2,UBE2J2,1,1253907.0,1274477.0,-1.0,False
UBE2K,UBE2K,4,39698109.0,39782792.0,1.0,False
UBE2L3,UBE2L3,22,21549447.0,21624034.0,1.0,False
UBE2L6,UBE2L6,11,57551656.0,57568284.0,-1.0,False
UBE2M,UBE2M,19,58555709.0,58558954.0,-1.0,False
UBE2N,UBE2N,12,93405673.0,93442258.0,-1.0,False
UBE2O,UBE2O,17,76389456.0,76453208.0,-1.0,False
UBE2Q1,UBE2Q1,1,154548550.0,154559028.0,-1.0,False
UBE2Q2,UBE2Q2,15,75843307.0,75901078.0,1.0,False
UBE2R2,UBE2R2,9,33817160.0,33920399.0,1.0,False
UBE2S,UBE2S,19,55399745.0,55407788.0,-1.0,False
UBE2T,UBE2T,1,202328714.0,202341984.0,-1.0,False
UBE2V1,UBE2V1,20,50081122.0,50115959.0,-1.0,False
UBE2V2,UBE2V2,8,48008410.0,48064708.0,1.0,False
UBE2W,UBE2W,8,73780097.0,73878910.0,-1.0,False
UBE2Z,UBE2Z,17,48908398.0,48929056.0,1.0,False
UBE3A,UBE3A,15,25333728.0,25439092.0,-1.0,False
UBE3B,UBE3B,12,109477402.0,109536705.0,1.0,False
UBE3C,UBE3C,7,157138922.0,157269372.0,1.0,False
UBE3D,UBE3D,6,82892390.0,83065841.0,-1.0,False
UBE4A,UBE4A,11,118359587.0,118399211.0,1.0,False
UBE4B,UBE4B,1,10032832.0,10181244.0,1.0,False
UBFD1,UBFD1,16,23557721.0,23574394.0,1.0,False
UBIAD1,UBIAD1,1,11273198.0,11296049.0,1.0,False
UBL3,UBL3,13,29764371.0,29850617.0,-1.0,False
UBL4A,UBL4A,X,154483717.0,154486615.0,-1.0,False
UBL5,UBL5,19,9827892.0,9830137.0,1.0,False
UBL7,UBL7,15,74445187.0,74461182.0,-1.0,False
UBLCP1,UBLCP1,5,159263285.0,159286037.0,1.0,False
UBN1,UBN1,16,4846665.0,4882401.0,1.0,False
UBN2,UBN2,7,139230356.0,139308236.0,1.0,False
UBOX5,UBOX5,20,3107573.0,3160196.0,-1.0,False
UBP1,UBP1,3,33388336.0,33441407.0,-1.0,False
UBQLN1,UBQLN1,9,83657386.0,83707993.0,-1.0,False
UBQLN2,UBQLN2,X,56563627.0,56567868.0,1.0,False
UBQLN4,UBQLN4,1,156035299.0,156053798.0,-1.0,False
UBR1,UBR1,15,42942897.0,43106113.0,-1.0,False
UBR2,UBR2,6,42563995.0,42693505.0,1.0,False
UBR3,UBR3,2,169827442.0,170084131.0,1.0,False
UBR4,UBR4,1,19074510.0,19210266.0,-1.0,False
UBR5,UBR5,8,102250608.0,102412880.0,-1.0,False
UBR7,UBR7,14,93207241.0,93229215.0,1.0,False
UBTD1,UBTD1,10,97498913.0,97571206.0,1.0,False
UBTD2,UBTD2,5,172209645.0,172284077.0,-1.0,False
UBTF,UBTF,17,44205033.0,44221626.0,-1.0,False
UBXN1,UBXN1,11,62676498.0,62679332.0,-1.0,False
UBXN11,UBXN11,1,26281328.0,26318363.0,-1.0,False
UBXN2A,UBXN2A,2,23926788.0,24004909.0,1.0,False
UBXN2B,UBXN2B,8,58411349.0,58452164.0,1.0,False
UBXN4,UBXN4,2,135741631.0,135785063.0,1.0,False
UBXN6,UBXN6,19,4444999.0,4457794.0,-1.0,False
UBXN7,UBXN7,3,196347659.0,196432430.0,-1.0,False
UBXN8,UBXN8,8,30729131.0,30767009.0,1.0,False
UCHL3,UCHL3,13,75549483.0,75607472.0,1.0,False
UCHL5,UCHL5,1,193012246.0,193060080.0,-1.0,False
UCK1,UCK1,9,131523786.0,131531280.0,-1.0,False
UCK2,UCK2,1,165827586.0,165911618.0,1.0,False
UCKL1,UCKL1,20,63939828.0,63956480.0,-1.0,False
UCKL1-AS1,UCKL1-AS1,20,63953384.0,63956985.0,1.0,False
UCN,UCN,2,27307400.0,27308445.0,-1.0,False
UCP2,UCP2,11,73974061.0,73983542.0,-1.0,False
UCP3,UCP3,11,74000277.0,74009085.0,-1.0,False
UEVLD,UEVLD,11,18529607.0,18588747.0,-1.0,False
UFC1,UFC1,1,161152776.0,161158856.0,1.0,False
UFD1,UFD1,22,19449911.0,19479215.0,-1.0,False
UFL1,UFL1,6,96521595.0,96555276.0,1.0,False
UFM1,UFM1,13,38349826.0,38363619.0,1.0,False
UFSP1,UFSP1,7,100888721.0,100889715.0,-1.0,False
UFSP2,UFSP2,4,185399527.0,185425979.0,-1.0,False
UGCG,UGCG,9,111896814.0,111935374.0,1.0,False
UGDH,UGDH,4,39498755.0,39528311.0,-1.0,False
UGGT1,UGGT1,2,128091151.0,128195677.0,1.0,False
UGGT2,UGGT2,13,95801580.0,96053482.0,-1.0,False
UGP2,UGP2,2,63840950.0,63891590.0,1.0,False
UHMK1,UHMK1,1,162497251.0,162529631.0,1.0,False
UHRF1,UHRF1,19,4903080.0,4962154.0,1.0,False
UHRF2,UHRF2,9,6413151.0,6507056.0,1.0,False
UIMC1,UIMC1,5,176902226.0,177022636.0,-1.0,False
ULK1,ULK1,12,131894621.0,131923161.0,1.0,False
ULK2,ULK2,17,19770829.0,19867937.0,-1.0,False
ULK3,ULK3,15,74836116.0,74843346.0,-1.0,False
ULK4,ULK4,3,41246599.0,41962130.0,-1.0,False
UMAD1,UMAD1,7,7640661.0,7968020.0,1.0,False
UMPS,UMPS,3,124730433.0,124749273.0,1.0,False
UNC119,UNC119,17,28546708.0,28552653.0,-1.0,False
UNC119B,UNC119B,12,120710440.0,120723640.0,1.0,False
UNC13D,UNC13D,17,75827225.0,75845353.0,-1.0,False
UNC45A,UNC45A,15,90930180.0,90954093.0,1.0,False
UNC50,UNC50,2,98608434.0,98618515.0,1.0,False
UNC93B1,UNC93B1,11,67991100.0,68004982.0,-1.0,False
UNG,UNG,12,109097572.0,109126725.0,1.0,False
UNK,UNK,17,75784806.0,75825799.0,1.0,False
UNKL,UNKL,16,1363205.0,1414751.0,-1.0,False
UPF1,UPF1,19,18831905.0,18868232.0,1.0,False
UPF2,UPF2,10,11920020.0,12043170.0,-1.0,False
UPF3A,UPF3A,13,114281568.0,114305817.0,1.0,False
UPF3B,UPF3B,X,119833808.0,119853083.0,-1.0,False
UPK3A,UPK3A,22,45284924.0,45295874.0,1.0,False
UPK3BL1,UPK3BL1,7,102637025.0,102642856.0,-1.0,False
UPP1,UPP1,7,48088628.0,48108736.0,1.0,False
UPRT,UPRT,X,75156388.0,75304885.0,1.0,False
UQCC1,UQCC1,20,35302566.0,35412070.0,-1.0,False
UQCC2,UQCC2,6,33690635.0,33711727.0,-1.0,False
UQCC3,UQCC3,11,62670273.0,62673686.0,1.0,False
UQCR10,UQCR10,22,29767369.0,29770413.0,1.0,False
UQCR11,UQCR11,19,1597154.0,1605500.0,-1.0,False
UQCRB,UQCRB,8,96222947.0,96235564.0,-1.0,False
UQCRC1,UQCRC1,3,48599002.0,48610976.0,-1.0,False
UQCRC2,UQCRC2,16,21952636.0,21985391.0,1.0,False
UQCRFS1,UQCRFS1,19,29205320.0,29213151.0,-1.0,False
UQCRH,UQCRH,1,46300900.0,46316796.0,1.0,False
UQCRHL,UQCRHL,1,15807169.0,15809348.0,-1.0,False
UQCRQ,UQCRQ,5,132866626.0,132868847.0,1.0,False
URB1,URB1,21,32311018.0,32393029.0,-1.0,False
URB1-AS1,URB1-AS1,21,32393048.0,32394380.0,1.0,False
URB2,URB2,1,229625855.0,229660887.0,1.0,False
URGCP,URGCP,7,43875894.0,43926411.0,-1.0,False
URI1,URI1,19,29923644.0,30016612.0,1.0,False
URM1,URM1,9,128371349.0,128392016.0,1.0,False
UROD,UROD,1,45010950.0,45015575.0,1.0,False
UROS,UROS,10,125784980.0,125823288.0,-1.0,False
USB1,USB1,16,57999546.0,58021618.0,1.0,False
USE1,USE1,19,17215346.0,17220237.0,1.0,False
USF1,USF1,1,161039249.0,161045977.0,-1.0,False
USF2,USF2,19,35268962.0,35279821.0,1.0,False
USF3,USF3,3,113648385.0,113696646.0,-1.0,False
USO1,USO1,4,75724522.0,75814290.0,1.0,False
USP1,USP1,1,62436041.0,62451804.0,1.0,False
USP10,USP10,16,84699971.0,84779926.0,1.0,False
USP11,USP11,X,47232866.0,47248328.0,1.0,False
USP12,USP12,13,27066150.0,27171885.0,-1.0,False
USP13,USP13,3,179653004.0,179804366.0,1.0,False
USP14,USP14,18,158351.0,214629.0,1.0,False
USP15,USP15,12,62260338.0,62417431.0,1.0,False
USP16,USP16,21,29024629.0,29054493.0,1.0,False
USP18,USP18,22,18148399.0,18177397.0,1.0,False
USP19,USP19,3,49108046.0,49120938.0,-1.0,False
USP20,USP20,9,129834698.0,129881842.0,1.0,False
USP21,USP21,1,161159450.0,161165723.0,1.0,False
USP22,USP22,17,20999596.0,21043760.0,-1.0,False
USP24,USP24,1,55066359.0,55215753.0,-1.0,False
USP25,USP25,21,15729925.0,15880064.0,1.0,False
USP27X,USP27X,X,49879484.0,49882558.0,1.0,False
USP28,USP28,11,113797870.0,113875590.0,-1.0,False
USP3,USP3,15,63504501.0,63594640.0,1.0,False
USP30,USP30,12,109023089.0,109088023.0,1.0,False
USP30-AS1,USP30-AS1,12,109051572.0,109054008.0,-1.0,False
USP31,USP31,16,23061406.0,23149452.0,-1.0,False
USP32,USP32,17,60177327.0,60422470.0,-1.0,False
USP33,USP33,1,77694725.0,77759884.0,-1.0,False
USP34,USP34,2,61187463.0,61471087.0,-1.0,False
USP35,USP35,11,78188812.0,78215232.0,1.0,False
USP36,USP36,17,78787381.0,78841441.0,-1.0,False
USP37,USP37,2,218450251.0,218568768.0,-1.0,False
USP38,USP38,4,143184917.0,143225212.0,1.0,False
USP39,USP39,2,85602856.0,85657710.0,1.0,False
USP4,USP4,3,49277144.0,49340712.0,-1.0,False
USP40,USP40,2,233475526.0,233566782.0,-1.0,False
USP42,USP42,7,6104934.0,6161565.0,1.0,False
USP44,USP44,12,95516560.0,95553341.0,-1.0,False
USP45,USP45,6,99432325.0,99521728.0,-1.0,False
USP46,USP46,4,52590960.0,52659301.0,-1.0,False
USP47,USP47,11,11841423.0,11961887.0,1.0,False
USP48,USP48,1,21678298.0,21783606.0,-1.0,False
USP49,USP49,6,41789896.0,41895375.0,-1.0,False
USP5,USP5,12,6852122.0,6866632.0,1.0,False
USP53,USP53,4,119212128.0,119295518.0,1.0,False
USP54,USP54,10,73497538.0,73626117.0,-1.0,False
USP6NL,USP6NL,10,11460328.0,11611803.0,-1.0,False
USP7,USP7,16,8892097.0,8975328.0,-1.0,False
USP8,USP8,15,50424372.0,50514421.0,1.0,False
USP9X,USP9X,X,41085431.0,41236579.0,1.0,False
USP9Y,USP9Y,Y,12537650.0,12860852.0,1.0,False
USPL1,USPL1,13,30617693.0,30660770.0,1.0,False
UST,UST,6,148746913.0,149076991.0,1.0,False
UTP11,UTP11,1,38009111.0,38024820.0,1.0,False
UTP14A,UTP14A,X,129906121.0,129929761.0,1.0,False
UTP15,UTP15,5,73565443.0,73583380.0,1.0,False
UTP18,UTP18,17,51260491.0,51297936.0,1.0,False
UTP20,UTP20,12,101280105.0,101386618.0,1.0,False
UTP23,UTP23,8,116766505.0,116849463.0,1.0,False
UTP25,UTP25,1,209827972.0,209857565.0,1.0,False
UTP3,UTP3,4,70688532.0,70690551.0,1.0,False
UTP4,UTP4,16,69131291.0,69231130.0,1.0,False
UTP6,UTP6,17,31860904.0,31901746.0,-1.0,False
UTRN,UTRN,6,144285335.0,144853034.0,1.0,False
UTS2,UTS2,1,7843083.0,7853512.0,-1.0,False
UTY,UTY,Y,13234577.0,13480673.0,-1.0,False
UVRAG,UVRAG,11,75815180.0,76144259.0,1.0,False
UVSSA,UVSSA,4,1345691.0,1395989.0,1.0,False
UXS1,UXS1,2,106093303.0,106194365.0,-1.0,False
UXT,UXT,X,47651792.0,47659187.0,-1.0,False
VAC14,VAC14,16,70687439.0,70801173.0,-1.0,False
VAMP1,VAMP1,12,6462237.0,6470677.0,-1.0,False
VAMP2,VAMP2,17,8159149.0,8163546.0,-1.0,False
VAMP3,VAMP3,1,7771296.0,7781432.0,1.0,False
VAMP4,VAMP4,1,171700160.0,171743206.0,-1.0,False
VAMP5,VAMP5,2,85584431.0,85593406.0,1.0,False
VAMP7,VAMP7,X,155881227.0,155943769.0,1.0,False
VAMP8,VAMP8,2,85561562.0,85582031.0,1.0,False
VANGL1,VANGL1,1,115641854.0,115698224.0,1.0,False
VAPA,VAPA,18,9913916.0,9960021.0,1.0,False
VAPB,VAPB,20,58389119.0,58451101.0,1.0,False
VARS2,VARS2,6,30914205.0,30926484.0,1.0,False
VASH1,VASH1,14,76761468.0,76783015.0,1.0,False
VASP,VASP,19,45506579.0,45526991.0,1.0,False
VAT1,VAT1,17,43010692.0,43025123.0,-1.0,False
VAV1,VAV1,19,6772694.0,6857366.0,1.0,False
VAV2,VAV2,9,133761892.0,133992854.0,-1.0,False
VAV3,VAV3,1,107571161.0,107965180.0,-1.0,False
VAV3-AS1,VAV3-AS1,1,107964367.0,108076020.0,1.0,False
VBP1,VBP1,X,155197007.0,155239841.0,1.0,False
VCAN,VCAN,5,83471618.0,83582303.0,1.0,False
VCL,VCL,10,73995193.0,74121363.0,1.0,False
VCP,VCP,9,35053928.0,35072671.0,-1.0,False
VCPIP1,VCPIP1,8,66628487.0,66667231.0,-1.0,False
VCPKMT,VCPKMT,14,50108632.0,50116600.0,-1.0,False
VDAC1,VDAC1,5,133971871.0,134005360.0,-1.0,False
VDAC2,VDAC2,10,75209983.0,75231456.0,1.0,False
VDAC3,VDAC3,8,42391624.0,42405937.0,1.0,False
VDR,VDR,12,47841537.0,47943048.0,-1.0,False
VEGFA,VEGFA,6,43770184.0,43786487.0,1.0,False
VEGFB,VEGFB,11,64234521.0,64239264.0,1.0,False
VENTX,VENTX,10,133235769.0,133241929.0,1.0,False
VEZF1,VEZF1,17,57971547.0,57988389.0,-1.0,False
VEZT,VEZT,12,95217746.0,95302799.0,1.0,False
VGLL4,VGLL4,3,11556069.0,11771350.0,-1.0,False
VHL,VHL,3,10141778.0,10153676.0,1.0,False
VILL,VILL,3,37987978.0,38007188.0,1.0,False
VIM,VIM,10,17228241.0,17237593.0,1.0,False
VIM-AS1,VIM-AS1,10,17214239.0,17230029.0,-1.0,False
VIPAS39,VIPAS39,14,77426675.0,77457952.0,-1.0,False
VIPR1,VIPR1,3,42489299.0,42537688.0,1.0,False
VIPR2,VIPR2,7,159028175.0,159144944.0,-1.0,False
VIRMA,VIRMA,8,94487689.0,94553529.0,-1.0,False
VKORC1,VKORC1,16,31090842.0,31095980.0,-1.0,False
VKORC1L1,VKORC1L1,7,65873074.0,65959563.0,1.0,False
VLDLR,VLDLR,9,2621182.0,2660056.0,1.0,False
VMA21,VMA21,X,151396515.0,151409364.0,1.0,False
VMAC,VMAC,19,5904872.0,5910853.0,1.0,False
VMO1,VMO1,17,4785285.0,4786433.0,-1.0,False
VMP1,VMP1,17,59707192.0,59842255.0,1.0,False
VNN1,VNN1,6,132680849.0,132719962.0,-1.0,False
VNN2,VNN2,6,132743870.0,132763459.0,-1.0,False
VOPP1,VOPP1,7,55436056.0,55572988.0,-1.0,False
VPREB3,VPREB3,22,23752743.0,23754425.0,-1.0,False
VPS11,VPS11,11,119067789.0,119082753.0,1.0,False
VPS13A,VPS13A,9,77177445.0,77421537.0,1.0,False
VPS13B,VPS13B,8,99013266.0,99877580.0,1.0,False
VPS13C,VPS13C,15,61852389.0,62060473.0,-1.0,False
VPS13D,VPS13D,1,12230030.0,12512047.0,1.0,False
VPS16,VPS16,20,2840689.0,2866800.0,1.0,False
VPS18,VPS18,15,40894415.0,40903975.0,1.0,False
VPS25,VPS25,17,42773449.0,42779599.0,1.0,False
VPS26A,VPS26A,10,69123512.0,69174412.0,1.0,False
VPS26B,VPS26B,11,134224613.0,134247794.0,1.0,False
VPS26C,VPS26C,21,37223417.0,37267919.0,-1.0,False
VPS28,VPS28,8,144423601.0,144429499.0,-1.0,False
VPS29,VPS29,12,110491083.0,110502111.0,-1.0,False
VPS33A,VPS33A,12,122229564.0,122266502.0,-1.0,False
VPS33B,VPS33B,15,90998673.0,91022603.0,-1.0,False
VPS35,VPS35,16,46656132.0,46689518.0,-1.0,False
VPS35L,VPS35L,16,19555240.0,19706793.0,1.0,False
VPS36,VPS36,13,52412602.0,52450684.0,-1.0,False
VPS37A,VPS37A,8,17246896.0,17302707.0,1.0,False
VPS37B,VPS37B,12,122865330.0,122896127.0,-1.0,False
VPS37C,VPS37C,11,61130257.0,61167355.0,-1.0,False
VPS39,VPS39,15,42158701.0,42208326.0,-1.0,False
VPS41,VPS41,7,38722974.0,38932394.0,-1.0,False
VPS45,VPS45,1,150067279.0,150145329.0,1.0,False
VPS4A,VPS4A,16,69311336.0,69326939.0,1.0,False
VPS4B,VPS4B,18,63389190.0,63422483.0,-1.0,False
VPS50,VPS50,7,93232340.0,93361123.0,1.0,False
VPS51,VPS51,11,65089324.0,65111862.0,1.0,False
VPS52,VPS52,6,33250272.0,33272047.0,-1.0,False
VPS53,VPS53,17,508503.0,721717.0,-1.0,False
VPS54,VPS54,2,63892146.0,64019476.0,-1.0,False
VPS72,VPS72,1,151176304.0,151195321.0,-1.0,False
VPS8,VPS8,3,184812113.0,185054009.0,1.0,False
VPS9D1,VPS9D1,16,89707128.0,89721324.0,-1.0,False
VRK1,VRK1,14,96797304.0,96954846.0,1.0,False
VRK2,VRK2,2,57907606.0,58164001.0,1.0,False
VRK3,VRK3,19,49976127.0,50025946.0,-1.0,False
VSIG1,VSIG1,X,108044970.0,108079184.0,1.0,False
VSIG10,VSIG10,12,118063593.0,118136026.0,-1.0,False
VSIG2,VSIG2,11,124747472.0,124752255.0,-1.0,False
VSIG4,VSIG4,X,66021738.0,66040125.0,-1.0,False
VSIG8,VSIG8,1,159854316.0,159862657.0,-1.0,False
VSIR,VSIR,10,71747556.0,71773608.0,-1.0,False
VSTM1,VSTM1,19,54040825.0,54063953.0,-1.0,False
VTA1,VTA1,6,142147162.0,142224685.0,1.0,False
VTI1A,VTI1A,10,112446998.0,112818744.0,1.0,False
VTI1B,VTI1B,14,67646904.0,67674903.0,-1.0,False
VWA5A,VWA5A,11,124115404.0,124147721.0,1.0,False
VWA8,VWA8,13,41566834.0,41961129.0,-1.0,False
WAC,WAC,10,28532493.0,28623112.0,1.0,False
WAC-AS1,WAC-AS1,10,28519917.0,28533066.0,-1.0,False
WAPL,WAPL,10,86435256.0,86521843.0,-1.0,False
WARS2,WARS2,1,119030284.0,119140673.0,-1.0,False
WAS,WAS,X,48676593.0,48691431.0,1.0,False
WASF1,WASF1,6,110099817.0,110180019.0,-1.0,False
WASF2,WASF2,1,27404226.0,27490308.0,-1.0,False
WASHC1,WASHC1,9,14475.0,73865.0,-1.0,False
WASHC2A,WASHC2A,10,50067881.0,50133510.0,1.0,False
WASHC2C,WASHC2C,10,45727193.0,45792964.0,1.0,False
WASHC3,WASHC3,12,102011769.0,102062149.0,-1.0,False
WASHC4,WASHC4,12,105107324.0,105169134.0,1.0,False
WASHC5,WASHC5,8,125024260.0,125091819.0,-1.0,False
WASL,WASL,7,123681938.0,123749003.0,-1.0,False
WBP1,WBP1,2,74458400.0,74460891.0,1.0,False
WBP11,WBP11,12,14784582.0,14803500.0,-1.0,False
WBP1L,WBP1L,10,102743948.0,102834516.0,1.0,False
WBP2,WBP2,17,75845699.0,75856507.0,-1.0,False
WBP4,WBP4,13,41061509.0,41084006.0,1.0,False
WDCP,WDCP,2,24029347.0,24049575.0,-1.0,False
WDFY1,WDFY1,2,223855716.0,223945357.0,-1.0,False
WDFY2,WDFY2,13,51583927.0,51767709.0,1.0,False
WDFY3,WDFY3,4,84668765.0,84966690.0,-1.0,False
WDFY4,WDFY4,10,48684873.0,48982959.0,1.0,False
WDHD1,WDHD1,14,54938949.0,55027450.0,-1.0,False
WDPCP,WDPCP,2,63119559.0,63827843.0,-1.0,False
WDR1,WDR1,4,10068089.0,10116988.0,-1.0,False
WDR11,WDR11,10,120851305.0,120909524.0,1.0,False
WDR12,WDR12,2,202874261.0,203014798.0,-1.0,False
WDR13,WDR13,X,48589838.0,48608869.0,1.0,False
WDR18,WDR18,19,984294.0,998438.0,1.0,False
WDR19,WDR19,4,39182494.0,39285810.0,1.0,False
WDR20,WDR20,14,102139503.0,102224847.0,1.0,False
WDR24,WDR24,16,684621.0,690444.0,-1.0,False
WDR25,WDR25,14,100376418.0,100530306.0,1.0,False
WDR26,WDR26,1,224385146.0,224437033.0,-1.0,False
WDR27,WDR27,6,169457211.0,169702729.0,-1.0,False
WDR3,WDR3,1,117929063.0,117966543.0,1.0,False
WDR33,WDR33,2,127701027.0,127811187.0,-1.0,False
WDR35,WDR35,2,19910263.0,19990141.0,-1.0,False
WDR36,WDR36,5,111092303.0,111130502.0,1.0,False
